id	name	ascii	alt_name	lat	long	feat_class	feat_code	country	cc2	admin1	admin2	admin3	admin4	population	elevation	dem	tz	modified_at
4092788	Talladega	Talladega	ASN,Taladiga,Talladiga,ta la di jia,taladiga,taladygha, alabama,Таладига,Талладіґа,تالاديغا، ألاباما,ടാലദീഗ,塔拉迪加	33.43594	-86.1058	P	PPLA2	US		AL	121			15676	170	170	America/Chicago	2011-05-14
4092970	Tarrant	Tarrant		33.58344	-86.77277	P	PPL	US		AL	073			6397	166	170	America/Chicago	2011-05-14
4093399	Theodore	Theodore		30.54769	-88.17528	P	PPL	US		AL	097			6130	18	22	America/Chicago	2011-05-14
4093753	Tillmans Corner	Tillmans Corner		30.59019	-88.17084	P	PPL	US		AL	097			17398	25	28	America/Chicago	2011-05-14
4094163	Troy	Troy	TOI,Troj,Troja,te luo yi,teuloi,trwy, alabama,Трой,Троя,Трој,تروي، ألاباما,تروی، آلاباما,特洛伊,트로이	31.80877	-85.96995	P	PPLA2	US		AL	109			18033	165	169	America/Chicago	2011-05-14
4094212	Trussville	Trussville		33.61983	-86.60888	P	PPL	US		AL	073			19933	213	212	America/Chicago	2011-05-14
4094455	Tuscaloosa	Tuscaloosa	TCL,Taskalusa,Tuscaloosa,ta si ka lu sa,taskalusa,taskalwsa, alabama,tasukarusa,teoseukeollusa,twskalwsa, alabama,Таскалуса,تاسکالوسا، آلاباما,توسكالوسا، ألاباما,टस्कालूसा,ടസ്കലൂസ,タスカルーサ,塔斯卡卢萨,터스컬루사	33.20984	-87.56917	P	PPLA2	US		AL	125			90468	68	69	America/Chicago	2011-05-14
4094484	Tuscumbia	Tuscumbia		34.7312	-87.70253	P	PPLA2	US		AL	033			8423	142	143	America/Chicago	2011-05-14
4094490	Tuskegee	Tuskegee	Taskigi,Tuskegee,Tuskidzhi,ta si ji ji,taskjy, alabama,tasukigi,tsqygy,twskyjy, alabama,Таскиги,Таскігі,Тъскиджи,טסקיגי,تاسکجی، آلاباما,توسكيجي، ألاباما,タスキーギ,塔斯基吉	32.42403	-85.69162	P	PPLA2	US		AL	087			9865	141	147	America/Chicago	2011-05-14
4095186	Valley	Valley		32.81874	-85.17939	P	PPL	US		AL	017			9524	173	184	America/Chicago	2011-05-14
4095415	Vestavia Hills	Vestavia Hills		33.44872	-86.78777	P	PPL	US		AL	073			34033	290	297	America/Chicago	2011-05-14
4097257	Wetumpka	Wetumpka	Vetampka,meng ge ma li,wtampka, alabama,wytwmbka, alabama,Ветампка,وتامپکا، آلاباما,ويتومبكا، ألاباما,蒙哥马利	32.54374	-86.21191	P	PPLA2	US		AL	051			6528	55	58	America/Chicago	2011-05-14
4099296	Alma	Alma		35.47787	-94.22188	P	PPL	US		AR	033			5419	132	133	America/Chicago	2011-05-14
4099647	Arkadelphia	Arkadelphia	a ka de er fei ya,阿卡德尔菲亚	34.12093	-93.05378	P	PPLA2	US		AR	019			10714	75	81	America/Chicago	2011-05-14
4100525	Batesville	Batesville	BVX,Bejtsvill,Бейтсвилл	35.7698	-91.64097	P	PPLA2	US		AR	063			10248	103	105	America/Chicago	2011-05-14
4100984	Beebe	Beebe		35.07064	-91.87959	P	PPL	US		AR	145			7315	74	75	America/Chicago	2011-05-14
4101114	Bella Vista	Bella Vista		36.42952	-94.2316	P	PPL	US		AR	007			26461	315	322	America/Chicago	2011-05-14
4101115	Bella Vista	Bella Vista		36.48146	-94.27326	P	PPL	US		AR	007			21436	377	384	America/Chicago	2006-01-17
4101241	Benton	Benton	Benton,Бентон	34.56454	-92.58683	P	PPLA2	US		AR	125			30681	124	131	America/Chicago	2011-05-14
4101260	Bentonville	Bentonville	Bentonvil',Bentonville,ben dun wei,bentanavhila,bentonbiru,bntwnwyl, arkanzas,Бентонвилле,Бентонвиль,بنتونویل، آرکانزاس,बेन्टनव्हिल,ベントンビル,本頓維	36.37285	-94.20882	P	PPLA2	US		AR	007			35301	395	400	America/Chicago	2011-05-14
4101309	Berryville	Berryville		36.36479	-93.56797	P	PPL	US		AR	015			5356	379	381	America/Chicago	2011-05-14
4102412	Blytheville	Blytheville	BYH,Blytheville	35.9273	-89.91898	P	PPL	US		AR	093			15620	78	77	America/Chicago	2013-03-16
4103448	Bryant	Bryant		34.59593	-92.48905	P	PPL	US		AR	125			16688	126	127	America/Chicago	2011-05-14
4103957	Cabot	Cabot	Kabot,Кабот	34.97453	-92.01653	P	PPL	US		AR	085			23776	91	95	America/Chicago	2011-05-14
4104182	Camden	Camden	CDH,kaemdeon,캠던	33.58456	-92.83433	P	PPLA2	US		AR	103			12183	63	64	America/Chicago	2011-05-14
4105168	Centerton	Centerton		36.3598	-94.28521	P	PPL	US		AR	007			9515	382	386	America/Chicago	2011-05-14
4105879	Clarksville	Clarksville		35.47147	-93.46657	P	PPLA2	US		AR	071			9178	113	118	America/Chicago	2011-05-14
4106458	Conway	Conway	Konuehj,Konvej,Конвей,Конуэй,کان‌وی، آرکانزاس	35.0887	-92.4421	P	PPLA2	US		AR	045			58908	95	99	America/Chicago	2011-05-14
4107198	Crossett	Crossett	CRT	33.12818	-91.96124	P	PPL	US		AR	003			5507	50	58	America/Chicago	2011-05-14
4107802	De Queen	De Queen		34.03789	-94.34132	P	PPLA2	US		AR	133			6594	128	131	America/Chicago	2011-05-14
4109452	East End	East End		34.55065	-92.34099	P	PPL	US		AR	125			6998	107	113	America/Chicago	2011-05-14
4109785	El Dorado	El Dorado	ELD,Ehl'-Dorado,Эль-Дорадо	33.20763	-92.66627	P	PPLA2	US		AR	139			18884	82	83	America/Chicago	2011-05-14
4110443	Farmington	Farmington	Farmington,Фармингтон	36.04202	-94.24715	P	PPL	US		AR	143			5974	362	367	America/Chicago	2011-05-14
4110486	Fayetteville	Fayetteville	FYV,Fayetteville,Fejetvil,Fejetvilis,Fejetvill,fei ye te wei er,feiettobiru,fytwyl, arkanzas,peiesbil,phetavhila,Фейетвилл,Фејетвил,فیتویل، آرکانزاس,फेटव्हिल,フェイエットビル,费耶特维尔,페이엣빌	36.06258	-94.15743	P	PPLA2	US		AR	143			73580	427	436	America/Chicago	2011-05-14
4111382	Forrest City	Forrest City	FCY	35.00815	-90.78983	P	PPLA2	US		AR	123			15371	77	78	America/Chicago	2011-05-14
4111410	Fort Smith	Fort Smith	FSM,Fort Smit,Fort Smith,Fort-Smit,fotosumisu,fwrt asmyth, arkanzas,shi mi si bao,Форт Смит,Форт-Смит,فورت اسمیث، آرکانزاس,フォートスミス,史密斯堡	35.38592	-94.39855	P	PPL	US		AR	131			86209	134	135	America/Chicago	2011-05-14
4113143	Greenwood	Greenwood		35.21565	-94.25577	P	PPL	US		AR	131			8952	160	164	America/Chicago	2011-05-14
4113956	Harrison	Harrison	Garrison,HRO,Kharrison,Гаррисон,Харрисон	36.22979	-93.10768	P	PPLA2	US		AR	009			12943	320	320	America/Chicago	2011-05-14
4114225	Heber Springs	Heber Springs		35.49147	-92.03126	P	PPLA2	US		AR	023			7165	104	108	America/Chicago	2011-05-14
4114272	Helena	Helena	Khelena,Хелена	34.52955	-90.59177	P	PPLA2	US		AR	107			5548	60	61	America/Chicago	2011-03-02
4115181	Hope	Hope	Khoup,huo pu,Хоуп,霍普	33.66706	-93.59157	P	PPLA2	US		AR	057			10095	107	112	America/Chicago	2011-05-14
4115412	Hot Springs	Hot Springs	HOT,Khot-Springs,Хот-Спрингс	34.5037	-93.05518	P	PPLA2	US		AR	051			35193	182	184	America/Chicago	2012-02-20
4115429	Hot Springs Village	Hot Springs Village		34.66548	-93.01	P	PPL	US		AR	051			12807	239	332	America/Chicago	2011-05-14
4116315	Jacksonville	Jacksonville	Dzheksonvill,Джексонвилл	34.8662	-92.11015	P	PPL	US		AR	119			28364	87	90	America/Chicago	2011-05-14
4116834	Jonesboro	Jonesboro	Dzhonsboro,Dzhounsburou,Dzounsboro,JBR,jonjeubeoleo,jonzuboro,jwnzbwrw, arknsa,qiong si bo lei,Џоунсборо,Джонсборо,Джоунсбъроу,جونزبورو، آرکنسا,ジョーンズボロ,琼斯伯勒,존즈버러	35.8423	-90.70428	P	PPL	US		AR	031			67263	99	96	America/Chicago	2011-05-14
4119403	Little Rock	Little Rock	Gorad Litl-Rok,LIT,Litl Rok,Litl Rokas,Litl-Rok,Litlroka,Little Rock,Litul Rok,litala roka,liteullog,litil rak,littil rak,lytl rak, arkanzas,lytl rwk, arknsas,lytl rwq,ritorurokku,xiao yan cheng,Λιτλ Ροκ,Горад Літл-Рок,Литл Рок,Литл-Рок,Литъл Рок,Літл-Рок,Լիթլ Ռոք,ליטל ראק,ליטל רוק,ليتل روك، أركنساس,لٹل راک,لٹل راک، آرکنساس,لیتل راک، آرکانزاس,लिटल रॉक,लिटिल् राक्,லிட்டில் ராக்,ლიტლ-როკი,リトルロック,小岩城,리틀록	34.74648	-92.28959	P	PPLA	US		AR	119			193524	102	105	America/Chicago	2011-05-14
4119972	Lowell	Lowell	Louel,Лоуел	36.25535	-94.13076	P	PPL	US		AR	007			7327	409	413	America/Chicago	2011-05-14
4120323	Magnolia	Magnolia	AGO	33.26707	-93.23933	P	PPLA2	US		AR	027			11577	103	106	America/Chicago	2011-05-14
4120388	Malvern	Malvern		34.36231	-92.81295	P	PPLA2	US		AR	059			10318	96	102	America/Chicago	2011-05-14
4120524	Marion	Marion	Mehrion,Мэрион	35.21453	-90.19648	P	PPLA2	US		AR	035			12345	69	69	America/Chicago	2011-05-14
4120792	Maumelle	Maumelle		34.86676	-92.40432	P	PPL	US		AR	119			17163	104	107	America/Chicago	2011-05-14
4121297	Mena	Mena		34.58622	-94.23966	P	PPLA2	US		AR	113			5737	357	364	America/Chicago	2011-05-14
4122015	Monticello	Monticello		33.629	-91.79096	P	PPLA2	US		AR	043			9467	89	96	America/Chicago	2011-05-14
4122218	Morrilton	Morrilton	MPJ	35.15092	-92.74405	P	PPLA2	US		AR	029			6767	117	120	America/Chicago	2011-05-14
4123037	Mountain Home	Mountain Home	WMH	36.33534	-92.38516	P	PPLA2	US		AR	005			12448	249	250	America/Chicago	2013-04-27
4123830	Newport	Newport	N'juport,Ньюпорт	35.6048	-91.2818	P	PPLA2	US		AR	067			7879	68	70	America/Chicago	2011-05-14
4124112	North Little Rock	North Little Rock	noseuliteullog,nwrth lytl rak, arkanzas,نورث لیتل راک، آرکانزاس,노스리틀록	34.76954	-92.26709	P	PPL	US		AR	119			62304	81	83	America/Chicago	2011-05-14
4125027	Osceola	Osceola		35.70508	-89.96953	P	PPL	US		AR	093			7757	75	75	America/Chicago	2011-05-14
4125388	Paragould	Paragould	PGR	36.0584	-90.49733	P	PPLA2	US		AR	055			26113	92	96	America/Chicago	2011-05-14
4126226	Pine Bluff	Pine Bluff	PBF,payn blaf, arkanzas,پاین بلاف، آرکانزاس	34.22843	-92.0032	P	PPLA2	US		AR	069			49083	67	68	America/Chicago	2011-05-14
4126923	Pocahontas	Pocahontas		36.26146	-90.97123	P	PPLA2	US		AR	121			6608	92	95	America/Chicago	2011-05-14
4128894	Rogers	Rogers	ROG,Rodzhers,Rogers,luo jie si,rajrz, arkanzas,Роджерс,راجرز، آرکانزاس,罗杰斯	36.33202	-94.11854	P	PPL	US		AR	007			55964	417	422	America/Chicago	2013-06-09
4129397	Russellville	Russellville		35.27842	-93.13379	P	PPLA2	US		AR	115			27920	106	109	America/Chicago	2011-05-14
4130430	Searcy	Searcy	SRC,Sersi,Серси	35.25064	-91.73625	P	PPLA2	US		AR	145			22858	81	82	America/Chicago	2011-05-14
4131116	Siloam Springs	Siloam Springs	SLG,Sajlom-Springs,sayaloma springja,saylwm sybrynghz,Сайлом-Спрингс,سايلوم سيبرينغز,सायलोम स्प्रिंग्ज	36.18814	-94.5405	P	PPL	US		AR	007			15039	345	349	America/Chicago	2011-05-14
4132093	Springdale	Springdale	SPZ,Springdejl,aspryngdyl,supuringuderu,Спрингдейл,Спрингдејл,اسپرینگدیل,スプリングデール	36.18674	-94.12881	P	PPL	US		AR	143			69797	403	406	America/Chicago	2011-05-14
4132625	Stuttgart	Stuttgart	SGT	34.50037	-91.55263	P	PPL	US		AR	001			9326	64	65	America/Chicago	2011-05-14
4133367	Texarkana	Texarkana	Teksarkana,tegsakaena,Тексаркана,텍사캐나	33.44179	-94.03769	P	PPLA2	US		AR	091			29919	110	118	America/Chicago	2011-05-14
4133933	Trumann	Trumann		35.67369	-90.50733	P	PPL	US		AR	111			7243	69	66	America/Chicago	2011-05-14
4134716	Van Buren	Van Buren	Van-B'juren,Ван-Бьюрен	35.43676	-94.34827	P	PPLA2	US		AR	033			22791	126	127	America/Chicago	2011-05-14
4135349	Warren	Warren	Uorren,Уоррен	33.61261	-92.06458	P	PPLA2	US		AR	011			6003	67	70	America/Chicago	2011-05-14
4135840	West Helena	West Helena		34.55066	-90.64177	P	PPL	US		AR	107			7679	78	74	America/Chicago	2010-09-05
4135865	West Memphis	West Memphis	AWM	35.14648	-90.18454	P	PPL	US		AR	035			26245	64	66	America/Chicago	2011-05-14
4136153	White Hall	White Hall		34.27399	-92.09098	P	PPL	US		AR	069			5526	87	88	America/Chicago	2011-05-14
4137215	Wynne	Wynne		35.22453	-90.78678	P	PPLA2	US		AR	037			8367	80	82	America/Chicago	2011-05-14
4140963	Washington, D. C.	Washington, D. C.	Ouasinkton,Vashington,Vasingtonia,WAS,Washington,Washington D.C.,Washington DC,Waszyngton,Ουάσιγκτον,Вашингтон	38.89511	-77.03637	P	PPLC	US		DC	001			601723	7	6	America/New_York	2011-05-14
4141363	Bear	Bear		39.62928	-75.65826	P	PPL	US		DE	003			19371	21	19	America/New_York	2011-05-14
4141674	Brookside	Brookside		39.66706	-75.72688	P	PPL	US		DE	003			14353	23	25	America/New_York	2011-05-14
4141974	Claymont	Claymont		39.80067	-75.45964	P	PPL	US		DE	003			8253	22	30	America/New_York	2011-05-14
4142290	Dover	Dover	DOV,Douvur,Dover,Dovera,Doveris,doba,dobeo,dovar,dovhara,duo fu,dwbr,dwfr, dylawyr,dwwr,tovar,Довер,Доувър,Դովեր,דאווער,דובר,دوفر، ديلاوير,دوور,ڈوور',डोवर्,डोव्हर,டோவர்,ドーバー,多佛,도버	39.15817	-75.52437	P	PPLA	US		DE	001			36047	9	11	America/New_York	2013-03-25
4142398	Edgemoor	Edgemoor		39.75011	-75.49964	P	PPL	US		DE	003			5677	10	11	America/New_York	2011-05-14
4142424	Elsmere	Elsmere		39.73928	-75.59798	P	PPL	US		DE	003			6131	31	36	America/New_York	2011-05-14
4142643	Georgetown	Georgetown	Dzordztaun,GED,qiao zhi dui,Џорџтаун,乔治敦	38.69011	-75.38547	P	PPLA2	US		DE	005			6422	16	18	America/New_York	2011-05-14
4142683	Glasgow	Glasgow		39.60483	-75.74521	P	PPL	US		DE	003			14303	22	21	America/New_York	2011-05-14
4142969	Hockessin	Hockessin		39.78761	-75.6966	P	PPL	US		DE	003			13527	78	79	America/New_York	2011-05-14
4143637	Middletown	Middletown	Midltaun,mi de er dui,Мидлтаун,米德尔敦	39.44956	-75.71632	P	PPL	US		DE	003			18871	21	21	America/New_York	2011-05-14
4143658	Milford	Milford	Milford,mi er fu de,milpeodeu,Милфорд,Мілфорд,米尔福德,밀퍼드	38.91261	-75.42797	P	PPL	US		DE	005			9559	3	5	America/New_York	2011-05-14
4143834	New Castle	New Castle	Nju Kasl,niu ka si er,nyukaeseul,nyukyassuru,Њу Касл,ニューキャッスル,纽卡斯尔,뉴캐슬	39.66206	-75.56631	P	PPL	US		DE	003			5285	3	3	America/New_York	2011-05-14
4143861	Newark	Newark	N'juark,Njuark,niu wa ke,nyuaku,Њуарк,Ньюарк,Нюарк,ニューアーク,纽瓦克	39.68372	-75.74966	P	PPL	US		DE	003			31454	38	39	America/New_York	2011-05-14
4143897	North Star	North Star		39.76122	-75.7191	P	PPL	US		DE	003			7980	106	112	America/New_York	2011-05-14
4144100	Pike Creek	Pike Creek		39.73095	-75.7041	P	PPL	US		DE	003			7898	38	44	America/New_York	2011-05-14
4144101	Pike Creek Valley	Pike Creek Valley		39.73622	-75.69827	P	PPL	US		DE	003			11217	74	74	America/New_York	2011-05-14
4144600	Seaford	Seaford	Siford,xi fu de,Сифорд,锡福德	38.64123	-75.61104	P	PPL	US		DE	005			6928	7	5	America/New_York	2011-05-14
4144764	Smyrna	Smyrna	Smirna,Смирна	39.29983	-75.60465	P	PPL	US		DE	001			10023	10	10	America/New_York	2011-05-14
4145381	Wilmington	Wilmington	Gorad Uilmingtan,ILG,Uilmington,Uilmingtun,Vilmington,Vilmingtonas,Wilmington,u~iruminton,wei er ming dun,wilmingteon,wylmyngtn,Вилмингтон,Вілмінгтон,Горад Уілмінгтан,Уилмингтон,Уилмингтън,ویلمینگتن,ウィルミントン,威尔明顿,윌밍턴	39.74595	-75.54659	P	PPLA2	US		DE	003			70851	28	37	America/New_York	2011-05-14
4145395	Wilmington Manor	Wilmington Manor		39.68678	-75.58437	P	PPL	US		DE	003			7889	18	21	America/New_York	2011-05-14
4145719	Alachua	Alachua		29.75163	-82.42483	P	PPL	US		FL	001			9059	42	46	America/New_York	2011-05-14
4145805	Allapattah	Allapattah		25.81454	-80.22394	P	PPL	US		FL	086			54289	3	11	America/New_York	2013-05-05
4145941	Altamonte Springs	Altamonte Springs	Altamonte Spgs	28.66111	-81.36562	P	PPL	US		FL	117			41496	26	33	America/New_York	2013-07-19
4146039	Andover	Andover		25.96843	-80.21283	P	PPL	US		FL	086			9877	1	18	America/New_York	2006-01-17
4146161	Apollo Beach	Apollo Beach		27.77308	-82.40759	P	PPL	US		FL	057			14055	1	2	America/New_York	2011-05-14
4146166	Apopka	Apopka		28.68055	-81.50952	P	PPL	US		FL	095			41542	40	45	America/New_York	2011-05-14
4146206	Arcadia	Arcadia	Arkadija,Аркадия	27.21588	-81.85842	P	PPLA2	US		FL	027			7637	18	20	America/New_York	2011-05-14
4146302	Asbury Lake	Asbury Lake		30.04913	-81.82149	P	PPL	US		FL	019			8700	10	11	America/New_York	2011-05-14
4146354	Atlantic Beach	Atlantic Beach		30.33441	-81.3987	P	PPL	US		FL	031			12655	3	6	America/New_York	2011-05-14
4146389	Auburndale	Auburndale		28.0653	-81.78869	P	PPL	US		FL	105			13507	50	53	America/New_York	2011-05-14
4146429	Aventura	Aventura		25.95648	-80.13921	P	PPL	US		FL	086			35762	1	13	America/New_York	2011-05-14
4146440	Avon Park	Avon Park		27.59587	-81.50619	P	PPL	US		FL	055			8836	46	50	America/New_York	2011-05-14
4146464	Azalea Park	Azalea Park		28.54111	-81.30062	P	PPL	US		FL	095			12556	29	32	America/New_York	2011-05-14
4146723	Bartow	Bartow	BOW,Bartou,ba tuo,bartaw, flwryda,bartw, flwryda,Бартоу,بارتاو، فلوریدا,بارتو، فلوريدا,巴托	27.89641	-81.84314	P	PPLA2	US		FL	105			17298	37	46	America/New_York	2011-05-14
4146823	Bay Harbor Islands	Bay Harbor Islands		25.88759	-80.13116	P	PPL	US		FL	086			5628	1	11	America/New_York	2011-05-14
4146901	Bayonet Point	Bayonet Point		28.32667	-82.68343	P	PPL	US		FL	101			23467	9	11	America/New_York	2011-05-14
4146934	Bayshore Gardens	Bayshore Gardens		27.42532	-82.59038	P	PPL	US		FL	081			16323	4	7	America/New_York	2011-05-14
4146984	Beacon Square	Beacon Square		28.20862	-82.75538	P	PPL	US		FL	101			7224	2	5	America/New_York	2011-05-14
4147145	Bee Ridge	Bee Ridge		27.28394	-82.48065	P	PPL	US		FL	115			9598	11	15	America/New_York	2011-05-14
4147241	Belle Glade	Belle Glade		26.68451	-80.66756	P	PPL	US		FL	099			17467	5	7	America/New_York	2011-05-14
4147247	Belle Isle	Belle Isle		28.45834	-81.35924	P	PPL	US		FL	095			5988	29	38	America/New_York	2011-05-14
4147290	Bellview	Bellview		30.46159	-87.31497	P	PPL	US		FL	033			23355	24	34	America/Chicago	2011-05-14
4147581	Beverly Hills	Beverly Hills	Bevurli Khils,Бевърли Хилс	28.91692	-82.45815	P	PPL	US		FL	017			8445	31	37	America/New_York	2011-05-14
4148012	Bithlo	Bithlo		28.55472	-81.10645	P	PPL	US		FL	095			8268	19	22	America/New_York	2011-05-14
4148207	Bloomingdale	Bloomingdale		27.89364	-82.24037	P	PPL	US		FL	057			22711	16	25	America/New_York	2011-05-14
4148399	Boca Del Mar	Boca Del Mar		26.34508	-80.14671	P	PPL	US		FL	099			24244	4	10	America/New_York	2006-01-17
4148411	Boca Raton	Boca Raton	BCT,Boca Raton,Boca Ratón,Boca de Ratones,Boka Raton,Boka-Raton,bo ka la dun,bokaleoton,bokaraton,bwka ratwn, flwryda,Бока Ратон,Бока-Ратон,באקא ראטאן,بوکا راتون، فلوریدا,ボカラトン,博卡拉頓,보카러톤	26.35869	-80.0831	P	PPL	US		FL	099			84392	4	11	America/New_York	2011-05-14
4148533	Bonita Springs	Bonita Springs		26.33981	-81.7787	P	PPL	US		FL	071			43914	3	10	America/New_York	2011-05-14
4148674	Boyette	Boyette		27.81753	-82.22259	P	PPL	US		FL	057			6518	25	33	America/New_York	2006-01-17
4148677	Boynton Beach	Boynton Beach	Boynton Beach	26.52535	-80.06643	P	PPL	US		FL	099			68217	6	11	America/New_York	2011-05-14
4148708	Bradenton	Bradenton	Brejdenton,bradntwn, flwryda,bu lei deng dun,Брейдентон,Брејдентон,برادنتون، فلوريدا,برادنتون، فلوریدا,ბრადენტონი,布雷登顿	27.49893	-82.57482	P	PPLA2	US		FL	081			49546	1	6	America/New_York	2011-05-14
4148757	Brandon	Brandon	Brandon,Brehndon,Брэндон	27.9378	-82.28592	P	PPL	US		FL	057			103483	14	20	America/New_York	2011-05-14
4148803	Brent	Brent		30.46881	-87.23608	P	PPL	US		FL	033			21804	34	35	America/Chicago	2011-05-14
4148944	Broadview Park	Broadview Park		26.09953	-80.20866	P	PPL	US		FL	011			7125	5	10	America/New_York	2011-05-14
4148986	Brooksville	Brooksville		28.55527	-82.38787	P	PPLA2	US		FL	053			7719	62	74	America/New_York	2011-05-14
4149077	Brownsville	Brownsville		25.82176	-80.24116	P	PPL	US		FL	086			15313	3	11	America/New_York	2011-05-14
4149269	Buenaventura Lakes	Buenaventura Lakes		28.33584	-81.35313	P	PPL	US		FL	097			26079	24	26	America/New_York	2011-05-14
4149635	Callaway	Callaway		30.15298	-85.56993	P	PPL	US		FL	005			14405	10	15	America/Chicago	2011-05-14
4149956	Cantonment	Cantonment		30.60853	-87.33998	P	PPLX	US		FL	033			26493	45	50	America/Chicago	2012-09-30
4149959	Cape Canaveral	Cape Canaveral	Cabo Canaveral,Cabo Cañaveral	28.40584	-80.60477	P	PPL	US		FL	009			9912	3	6	America/New_York	2011-05-14
4149962	Cape Coral	Cape Coral	Cabo Coral,Cape Coral,Kejp Koral,Kejp Korul,Kejp-Koral,kai pu ke lei er,kepukoraru,kyb kwral, flwryda,kyp kwral, flwryda,Кейп Коръл,Кейп-Корал,Кејп Корал,كيب كورال، فلوريدا,کیپ کورال، فلوریدا,ケープコーラル,開普科勒爾	26.56285	-81.94953	P	PPL	US		FL	071			154305	1	6	America/New_York	2011-05-14
4150066	Carol City	Carol City	Carol City	25.94065	-80.2456	P	PPL	US		FL	086			63031	2	9	America/New_York	2006-11-15
4150115	Carrollwood	Carrollwood	Greater Carrollwood	28.05002	-82.49287	P	PPL	US		FL	057			33365	12	18	America/New_York	2011-05-15
4150118	Carrollwood Village	Carrollwood Village		28.06752	-82.52093	P	PPL	US		FL	057			40949	14	19	America/New_York	2006-01-27
4150190	Casselberry	Casselberry		28.67778	-81.32785	P	PPL	US		FL	117			26241	17	19	America/New_York	2011-05-14
4150394	Celebration	Celebration		28.32529	-81.53313	P	PPL	US		FL	097			7427	25	26	America/New_York	2011-05-14
4150727	Cheval	Cheval		28.14862	-82.51454	P	PPL	US		FL	057			10702	18	23	America/New_York	2011-05-14
4151132	Citra	Citra		29.41192	-82.10982	P	PPL	US		FL	083			5732	24	31	America/New_York	2012-06-30
4151153	Citrus Hills	Citrus Hills		28.88831	-82.4326	P	PPL	US		FL	017			7470	35	40	America/New_York	2011-05-14
4151157	Citrus Park	Citrus Park		28.07835	-82.56982	P	PPL	US		FL	057			24252	13	21	America/New_York	2011-05-14
4151162	Citrus Ridge	Citrus Ridge		28.33385	-81.64232	P	PPL	US		FL	105			13285	44	34	America/New_York	2010-06-02
4151163	Citrus Springs	Citrus Springs		28.99748	-82.47065	P	PPL	US		FL	017			8622	29	35	America/New_York	2011-05-14
4151316	Clearwater	Clearwater	CLW,Clearwater,Kliruoter,Klirvoter,Kliuruotur,ke li er wo te,keullieowoteo,klyrwatr,klyrwatr, flwryda,kuriau~ota,Клирвотер,Клируотер,Клиъруотър,Клірвотер,كليرواتر,کلیرواتر، فلوریدا,کلیرواٹر,クリアウォーター,克利爾沃特,클리어워터	27.96585	-82.8001	P	PPLA2	US		FL	103			107685	9	15	America/New_York	2011-05-14
4151352	Clermont	Clermont		28.54944	-81.77285	P	PPL	US		FL	069			28742	43	46	America/New_York	2011-05-14
4151366	Clewiston	Clewiston	Kluston,ke lai wei si dun,klwstwn, flwryda,klwystwn, flwryda,Клустон,كلوستون، فلوريدا,کلویستون، فلوریدا,克莱维斯顿	26.75423	-80.93368	P	PPL	US		FL	051			7155	5	10	America/New_York	2011-05-14
4151440	Cocoa	Cocoa	COI,Koko,ke ke,kwkaw, flwryda,kwkw, flwryda,Коко,كوكاو، فلوريدا,کوکو، فلوریدا,可可	28.38612	-80.742	P	PPL	US		FL	009			17140	11	19	America/New_York	2011-05-14
4151441	Cocoa Beach	Cocoa Beach		28.32001	-80.60755	P	PPL	US		FL	009			11231	0	3	America/New_York	2011-05-14
4151455	Coconut Creek	Coconut Creek		26.25175	-80.17894	P	PPL	US		FL	011			52909	2	11	America/New_York	2011-05-14
4151460	Coconut Grove	Coconut Grove		25.7126	-80.25699	P	PPL	US		FL	086			20076	4	15	America/New_York	2012-07-03
4151607	Combee Settlement	Combee Settlement		28.05835	-81.90536	P	PPL	US		FL	105			5577	41	50	America/New_York	2011-05-14
4151745	Conway	Conway	Konvej,Конвей	28.50278	-81.33062	P	PPL	US		FL	095			13467	33	36	America/New_York	2011-05-14
4151824	Cooper City	Cooper City		26.05731	-80.27172	P	PPL	US		FL	011			28547	2	9	America/New_York	2011-05-14
4151871	Coral Gables	Coral Gables	Koral Gejbls,Koral-Gejblz,ke lei er gai bu er si,koleolgeibeuljeu,kwral ghyblz, flwryda,kwral gyblz, flwryda,Корал Гејблс,Корал-Ґейблз,كورال غيبلز، فلوريدا,کورال گیبلز، فلوریدا,科勒尔盖布尔斯,코럴게이블즈	25.72149	-80.26838	P	PPL	US		FL	086			46780	3	11	America/New_York	2011-05-14
4151909	Coral Springs	Coral Springs	Coral Springs,Koral Springs,Koral-Springs,ke lei er si pu lin si,koleolseupeulingseu,korarusupuringusu,kwral aspryngz, flwryda,kwral sbrnghz, flwryda,Корал Спрингс,Корал-Спрингс,Корал-Спрінгс,كورال سبرنغز، فلوريدا,کورال اسپرینگز، فلوریدا,コーラルスプリングス,科勒爾斯普林斯,코럴스프링스	26.27119	-80.2706	P	PPL	US		FL	011			121096	3	4	America/New_York	2011-05-14
4151921	Coral Terrace	Coral Terrace		25.74593	-80.3045	P	PPL	US		FL	086			24376	1	10	America/New_York	2011-05-14
4152064	Country Walk	Country Walk		25.63399	-80.43228	P	PPL	US		FL	086			15997	2	7	America/New_York	2011-05-14
4152093	Country Club	Country Club		25.94815	-80.317	P	PPL	US		FL	086			47105	1	6	America/New_York	2011-05-14
4152311	Crestview	Crestview	CEW,Krestvju,ke lei si te wei,krystfyw, flwryda,Крествју,كريستفيو، فلوريدا,کرست‌ویو، فلوریدا,克雷斯特韦	30.76213	-86.57051	P	PPLA2	US		FL	091			20978	72	77	America/Chicago	2011-05-14
